11463975159,18071067364,6/13/19,435,
11598161805,13901795249,6/13/19,265,
19698985809,15294229826,6/13/19,294,
16829934799,11586159664,6/13/19,839,
11469976405,13248959311,6/13/19,142,
16560480842,12782888455,6/13/19,956,
13901795249,11469976405,6/13/19,353,
13938354457,17884049536,6/13/19,811,
16002436260,18357939877,6/13/19,351,
14440340060,14409422333,6/13/19,155,
13248959311,16207031666,6/13/19,672,
18902631231,11843587103,6/13/19,211,
13241620846,12486840297,6/13/19,295,
19679659564,1444224857,6/13/19,482,
17798839908,19122279347,6/13/19,137,
1401743833,13978057568,6/13/19,582,
15487239334,15487239334,6/13/19,711,
16207031666,16424681011,6/13/19,91,
17449232834,11464951629,6/13/19,318,
16579463966,12889906945,6/13/19,839,
1390597512,14471809824,6/13/19,890,
17166679627,18216878733,6/13/19,162,
16243538367,18357939877,6/13/19,85,
15536669286,11463975159,6/13/19,647,
11661130620,14048419252,6/13/19,269,
1390597512,14945979241,6/13/19,831,
15906427889,19820977271,6/13/19,250,
14048419252,19122279347,6/13/19,995,
16560480842,113593962,6/13/19,215,
18528032782,17031320671,6/13/19,242,
19679659564,11843587103,6/13/19,827,
11464951629,13978057568,6/13/19,691,
17166679627,12198822551,6/13/19,645,
15294229826,17702149395,6/13/19,554,
18632836160,11598161805,6/13/19,244,
13916523030,1226004041,6/13/19,417,
18902631231,18632836160,6/13/19,869,
12745243051,11343158025,6/13/19,531,
14557713468,13821418832,6/13/19,391,
16424681011,11843587103,6/13/19,556,
18216878733,11843587103,6/13/19,97,
14409422333,18088902520,6/13/19,0,
11343158025,17702149395,6/13/19,271,
16002436260,17031320671,6/13/19,760,
15083730614,153396460,6/13/19,428,
160828535,12782888455,6/13/19,55,
15906427889,18071067364,6/13/19,767,
11229225450,14471809824,6/13/19,903,
15294229826,18973500652,6/13/19,783,
16002436260,13978057568,6/13/19,523,
14409422333,18357939877,6/13/19,3,
16560480842,15001308053,6/13/19,216,
18632836160,1444224857,6/13/19,543,
11469976405,16560480842,6/13/19,680,
16560480842,1444224857,6/13/19,656,
17884049536,16424681011,6/13/19,2,
1226004041,1444224857,6/13/19,847,
14048419252,18902631231,6/13/19,586,
13901795249,14409422333,6/13/19,171,
11229225450,16560480842,6/13/19,282,
16002436260,160828535,6/13/19,287,
1210520304,16483423580,6/13/19,541,
14048419252,18902631231,6/13/19,528,
1720118861,17166679627,6/13/19,805,
17783919914,16002436260,6/13/19,655,
17449232834,14440340060,6/13/19,338,
16243538367,18024808295,6/13/19,379,
14557713468,14334295298,6/13/19,629,
13248959311,14440340060,6/13/19,395,
15487239334,11950994446,6/13/19,982,
13821418832,15487239334,6/13/19,517,
13821418832,13821418832,6/13/19,791,
13248959311,1226004041,6/13/19,924,
11661130620,11598161805,6/13/19,351,
15906427889,16002436260,6/13/19,39,
13229502458,11343158025,6/13/19,547,
14931193,12385618191,6/13/19,323,
16829934799,13229502458,6/13/19,13,
15083730614,19563694378,6/13/19,507,
15487239334,18071067364,6/13/19,29,
14440340060,11469976405,6/13/19,857,
15906427889,16483423580,6/13/19,281,
13916523030,19698985809,6/13/19,290,
14334295298,16655577117,6/13/19,650,
15487239334,11463975159,6/13/19,932,
16243538367,18528032782,6/13/19,991,
14048419252,19323339036,6/13/19,849,
18632836160,11229225450,6/13/19,205,
19323339036,14334295298,6/13/19,979,
13916523030,15001308053,6/13/19,42,
16579463966,14353495506,6/14/19,627,
15294229826,18357939877,6/14/19,604,
15294229826,1388584616,6/14/19,504,
16243538367,11950994446,6/14/19,105,
15294229826,11464951629,6/14/19,476,
1390597512,19741011955,6/14/19,164,
11974743740,18814457823,6/14/19,310,
13241620846,13821418832,6/14/19,374,
15476254104,1720118861,6/14/19,521,
16560480842,16424380633,6/14/19,234,
16243538367,14334295298,6/14/19,640,
13241620846,15476254104,6/14/19,499,
1444224857,15536669286,6/14/19,375,
17166679627,13916523030,6/14/19,416,
18632836160,15906427889,6/14/19,472,
15731138593,19823811311,6/14/19,611,
13901795249,18814457823,6/14/19,549,
16560480842,15001308053,6/14/19,156,
14048419252,19122279347,6/14/19,276,
1210520304,11950994446,6/14/19,449,
14557713468,14409422333,6/14/19,896,
14409422333,16829934799,6/14/19,4,
14440340060,14626235993,6/14/19,437,
15294229826,17369785197,6/14/19,649,
11974743740,11598161805,6/14/19,607,
13916523030,14626235993,6/14/19,531,
16002436260,14557713468,6/14/19,341,
1226004041,1444224857,6/14/19,829,
15001308053,153396460,6/14/19,928,
17884049536,12198822551,6/14/19,1,
15476254104,14334295298,6/14/19,800,
16579463966,19698985809,6/14/19,734,
15487239334,153396460,6/14/19,206,
13248959311,11343158025,6/14/19,598,
1388584616,11343158025,6/14/19,127,
14945979241,11343158025,6/14/19,602,
1390597512,11974743740,6/14/19,955,
15487239334,16424681011,6/14/19,757,
16424681011,18814457823,6/14/19,816,
13916523030,16829934799,6/14/19,641,
1401743833,153396460,6/14/19,891,
14048419252,1444224857,6/14/19,941,
16560480842,11843587103,6/14/19,546,
19323339036,15294229826,6/14/19,810,
16579463966,1401743833,6/14/19,603,
18071067364,1210520304,6/14/19,353,
1444224857,16207031666,6/14/19,776,
1388584616,12556536354,6/14/19,686,
1388584616,13978057568,6/14/19,532,
11636078495,18902631231,6/14/19,96,
12782888455,13938354457,6/14/19,984,
14557713468,1401743833,6/14/19,386,
1444224857,16655577117,6/14/19,865,
11974743740,19563694378,6/14/19,304,
19563694378,14334295298,6/14/19,787,
16829934799,11661130620,6/14/19,605,
16560480842,12198822551,6/14/19,488,
15476254104,11469976405,6/14/19,95,
11463975159,11950994446,6/14/19,494,
13229502458,19323339036,6/14/19,668,
16207031666,18902631231,6/14/19,244,
17798839908,16002436260,6/14/19,566,
12782888455,12198822551,6/14/19,471,
13901795249,18814457823,6/14/19,988,
12889906945,19122279347,6/14/19,5,
18902631231,13248959311,6/14/19,842,
160828535,18632836160,6/14/19,44,
14557713468,16243538367,6/14/19,199,
17166679627,11970815182,6/14/19,326,
16579463966,14945979241,6/14/19,1,
13901795249,17369785197,6/14/19,928,
14409422333,15083730614,6/14/19,5,
1444224857,17369785197,6/14/19,302,
16560480842,15001308053,6/14/19,872,
13248959311,16829934799,6/14/19,205,
16974347074,18357939877,6/14/19,987,
11636078495,19563694378,6/14/19,161,
160828535,1444224857,6/14/19,109,
11661130620,1390597512,6/14/19,600,
11970815182,19820977271,6/14/19,72,
1401743833,1388584616,6/14/19,93,
12889906945,16560480842,6/14/19,5,
11469976405,14931193,6/14/19,180,
19323339036,1444224857,6/14/19,140,
160828535,18088902520,6/14/19,457,
18071067364,12889906945,6/14/19,781,
16655577117,18528032782,6/14/19,634,
14557713468,14945979241,6/14/19,94,
1388584616,19563694378,6/14/19,888,
13916523030,18632836160,6/14/19,812,
16002436260,13978057568,6/14/19,706,
13901795249,16424681011,6/14/19,444,
14945979241,19563694378,6/14/19,829,
11463975159,12385618191,6/14/19,449,
18071067364,19323339036,6/14/19,137,
14334295298,16655577117,6/14/19,333,
16579463966,13248959311,6/14/19,83,
11229225450,17702149395,6/14/19,549,
16424681011,12556536354,6/14/19,296,
1444224857,15487239334,6/14/19,753,
11464951629,17783919914,6/14/19,457,
11463975159,19122279347,6/14/19,919,
160828535,14945979241,6/14/19,820,
16002436260,18216878733,6/14/19,930,
16424681011,11463975159,6/14/19,175,
11950994446,160828535,6/14/19,649,
16560480842,18528032782,6/14/19,791,
16002436260,15536669286,6/14/19,804,
11463975159,11950994446,6/14/19,173,
11636078495,18902631231,6/14/19,515,
18071067364,13241620846,6/14/19,504,
1444224857,14945979241,6/14/19,373,
13821418832,12795427119,6/14/19,54,
19679659564,11464951629,6/14/19,415,
13248959311,160828535,6/14/19,517,
17166679627,153396460,6/14/19,398,
15906427889,13821418832,6/14/19,733,
1390597512,1390597512,6/14/19,116,
16829934799,1390597512,6/14/19,157,
16560480842,14471809824,6/14/19,513,
19679659564,16357480783,6/14/19,782,
1390597512,15731138593,6/14/19,771,
14048419252,14334295298,6/14/19,72,
18902631231,17798839908,6/14/19,617,
18071067364,16002436260,6/15/19,218,
16424681011,11636078495,6/15/19,520,
11661130620,12795427119,6/15/19,684,
16560480842,11463975159,6/15/19,215,
14440340060,15476254104,6/15/19,154,
1388584616,14409422333,6/15/19,752,
18626211871,11598161805,6/15/19,650,
16243538367,12556536354,6/15/19,705,
13901795249,14409422333,6/15/19,591,
14557713468,14931193,6/15/19,711,
18632836160,1444224857,6/15/19,102,
16207031666,13360269431,6/15/19,551,
15487239334,13821418832,6/15/19,22,
14557713468,13241620846,6/15/19,891,
18902631231,12556536354,6/15/19,339,
11636078495,153396460,6/15/19,169,
1390597512,16002436260,6/15/19,690,
15906427889,17031320671,6/15/19,490,
13241620846,15476254104,6/15/19,763,
16579463966,12795427119,6/15/19,768,
18902631231,11229225450,6/15/19,863,
1401743833,13978057568,6/15/19,418,
13821418832,1210520304,6/15/19,390,
15487239334,16555935030,6/15/19,868,
14048419252,13901795249,6/15/19,919,
15487239334,16424681011,6/15/19,238,
16579463966,17429306207,6/15/19,667,
16560480842,16829934799,6/15/19,307,
15294229826,16579463966,6/15/19,464,
19823811311,18626211871,6/15/19,103,
19323339036,19823811311,6/15/19,846,
14048419252,17702149395,6/15/19,268,
19679659564,17429306207,6/15/19,466,
1388584616,15906427889,6/15/19,409,
1401743833,12198822551,6/15/19,75,
113593962,16002436260,6/15/19,10,
15083730614,14440340060,6/15/19,777,
15001308053,1720118861,6/15/19,104,
17449232834,15536669286,6/15/19,1,
14409422333,15731138593,6/15/19,8,
14557713468,1226004041,6/15/19,3,
11636078495,13978057568,6/15/19,948,
16207031666,11950994446,6/15/19,74,
13229502458,15083730614,6/15/19,155,
13978057568,16974347074,6/15/19,768,
1388584616,15536669286,6/15/19,445,
13938354457,13360269431,6/15/19,496,
16207031666,13916523030,6/15/19,118,
1388584616,11974743740,6/15/19,115,
15487239334,13821418832,6/15/19,213,
11229225450,160828535,6/15/19,374,
14557713468,18528032782,6/15/19,956,
11636078495,113593962,6/15/19,626,
12745243051,13978057568,6/15/19,895,
1390597512,17429306207,6/15/19,517,
12782888455,12198822551,6/15/19,988,
11974743740,18632836160,6/15/19,831,
14409422333,17884049536,6/15/19,7,
12889906945,15536669286,6/15/19,9,
16579463966,18814457823,6/15/19,49,
13916523030,11469976405,6/15/19,751,
14440340060,16002436260,6/15/19,564,
1388584616,17783919914,6/15/19,454,
11974743740,13938354457,6/15/19,289,
16560480842,15536669286,6/15/19,343,
18902631231,15001308053,6/15/19,924,
16002436260,13978057568,6/15/19,402,
15487239334,14334295298,6/15/19,162,
1388584616,16579463966,6/15/19,694,
12198822551,160828535,6/15/19,9,
14557713468,1390597512,6/15/19,586,
18626211871,13938354457,6/15/19,34,
19563694378,18632836160,6/15/19,314,
16002436260,13360269431,6/15/19,357,
11636078495,16002436260,6/15/19,507,
13916523030,11843587103,6/15/19,146,
14945979241,16424380633,6/15/19,132,
18528032782,1444224857,6/15/19,556,
19823811311,19820977271,6/15/19,348,
16243538367,17702149395,6/15/19,602,
15294229826,18357939877,6/15/19,773,
14931193,17798839908,6/15/19,251,
13901795249,11464951629,6/15/19,172,
17783919914,16483423580,6/15/19,987,
18632836160,12889906945,6/15/19,252,
1390597512,13241620846,6/15/19,844,
16579463966,15906427889,6/15/19,847,
1390597512,16207031666,6/15/19,557,
16555935030,17798839908,6/15/19,511,
17166679627,13901795249,6/15/19,347,
11463975159,12486840297,6/15/19,95,
13901795249,1720118861,6/15/19,735,
11343158025,15487239334,6/15/19,152,
16579463966,14945979241,6/15/19,857,
16243538367,14557713468,6/15/19,564,
14409422333,15536669286,6/15/19,3,
19323339036,14440340060,6/15/19,965,
16579463966,13901795249,6/15/19,742,
11636078495,113593962,6/15/19,729,
11598161805,16579463966,6/15/19,101,
19323339036,15294229826,6/15/19,96,
13241620846,17031320671,6/15/19,894,
16002436260,12385618191,6/15/19,972,
13901795249,15001308053,6/15/19,937,
16002436260,13248959311,6/15/19,602,
16560480842,13821418832,6/15/19,714,
14557713468,14626235993,6/15/19,634,
16207031666,17702149395,6/15/19,461,
1401743833,12486840297,6/15/19,118,
19820977271,19323339036,6/15/19,935,
15487239334,11843587103,6/15/19,239,
18632836160,18814457823,6/15/19,118,
15906427889,12486840297,6/15/19,991,
13916523030,15001308053,6/15/19,966,
16002436260,19823811311,6/15/19,755,
17449232834,17702149395,6/15/19,149,
16243538367,18357939877,6/15/19,953,
16002436260,13901795249,6/15/19,170,
11661130620,15906427889,6/15/19,582,
11974743740,19563694378,6/15/19,985,
18814457823,12745243051,6/15/19,412,
18902631231,12782888455,6/15/19,227,
18902631231,14440340060,6/15/19,709,
15476254104,19698985809,6/15/19,964,
11463975159,13938354457,6/15/19,543,
11229225450,16207031666,6/15/19,497,
11598161805,16483423580,6/15/19,478,
15487239334,11598161805,6/15/19,864,
15536669286,19323339036,6/15/19,228,
1444224857,16655577117,6/15/19,137,
13821418832,1210520304,6/15/19,664,
1390597512,11464951629,6/15/19,744,
12198822551,1226004041,6/15/19,332,
18357939877,19323339036,6/16/19,75,
18902631231,17031320671,6/16/19,337,
15536669286,15294229826,6/16/19,979,
11229225450,11469976405,6/16/19,219,
15294229826,18814457823,6/16/19,219,
11636078495,16243538367,6/16/19,917,
17449232834,18024808295,6/16/19,271,
18902631231,1210520304,6/16/19,620,
160828535,160828535,6/16/19,628,
12745243051,15001308053,6/16/19,878,
12782888455,113593962,6/16/19,575,
11661130620,18216878733,6/16/19,460,
11229225450,160828535,6/16/19,546,
15476254104,15083730614,6/16/19,639,
16579463966,18528032782,6/16/19,618,
17166679627,153396460,6/16/19,91,
16424681011,18528032782,6/16/19,200,
11229225450,153396460,6/16/19,587,
18626211871,18973500652,6/16/19,584,
1388584616,13978057568,6/16/19,626,
17166679627,13821418832,6/16/19,622,
11598161805,16579463966,6/16/19,536,
13916523030,15906427889,6/16/19,200,
12795427119,15294229826,6/16/19,27,
17166679627,13360269431,6/16/19,736,
11463975159,17166679627,6/16/19,1,
17166679627,12198822551,6/16/19,334,
11661130620,19323339036,6/16/19,403,
18528032782,16579463966,6/16/19,114,
15487239334,14557713468,6/16/19,534,
14626235993,18024808295,6/16/19,165,
15294229826,11950994446,6/16/19,982,
1390597512,11974743740,6/16/19,296,
11950994446,12385618191,6/16/19,932,
16207031666,15906427889,6/16/19,632,
19820977271,16424681011,6/16/19,669,
16579463966,15906427889,6/16/19,964,
160828535,17783919914,6/16/19,14,
18071067364,15294229826,6/16/19,564,
17166679627,11974743740,6/16/19,68,
17166679627,13916523030,6/16/19,190,
17166679627,12198822551,6/16/19,770,
11974743740,13916523030,6/16/19,35,
15906427889,13916523030,6/16/19,219,
11974743740,12556536354,6/16/19,61,
15487239334,14334295298,6/16/19,316,
16560480842,16974347074,6/16/19,510,
11661130620,15294229826,6/16/19,782,
15487239334,18071067364,6/16/19,982,
17166679627,11586159664,6/16/19,309,
1388584616,15294229826,6/16/19,16,
18814457823,11469976405,6/16/19,651,
15476254104,11463975159,6/16/19,798,
16424681011,13248959311,6/16/19,18,
15487239334,16357480783,6/16/19,671,
17166679627,153396460,6/16/19,824,
18814457823,11586159664,6/16/19,227,
17783919914,17798839908,6/16/19,702,
14409422333,13241620846,6/16/19,6,
15476254104,18632836160,6/16/19,56,
12782888455,13938354457,6/16/19,530,
16579463966,11464951629,6/16/19,898,
17031320671,11469976405,6/16/19,459,
18626211871,1444224857,6/16/19,776,
16424681011,16357480783,6/16/19,84,
17166679627,19823811311,6/16/19,121,
11463975159,160828535,6/16/19,69,
18626211871,11636078495,6/16/19,385,
17166679627,14626235993,6/16/19,288,
11661130620,1390597512,6/16/19,860,
17166679627,12782888455,6/16/19,83,
13901795249,13901795249,6/16/19,757,
16002436260,11598161805,6/16/19,918,
16579463966,19741011955,6/16/19,635,
16424681011,11598161805,6/16/19,49,
11598161805,13991952163,6/16/19,310,
11463975159,17369785197,6/16/19,535,
13248959311,14557713468,6/16/19,137,
1210520304,19820977271,6/16/19,262,
11661130620,12795427119,6/16/19,783,
19323339036,19698985809,6/16/19,762,
12198822551,160828535,6/16/19,521,
1401743833,12486840297,6/16/19,202,
11843587103,13916523030,6/16/19,758,
14048419252,16974347074,6/16/19,720,
14409422333,12556536354,6/16/19,1,
1390597512,15294229826,6/16/19,956,
18626211871,18973500652,6/16/19,331,
1390597512,1388584616,6/16/19,613,
11469976405,14440340060,6/16/19,862,
11661130620,1226004041,6/16/19,307,
12745243051,18071067364,6/16/19,433,
12889906945,11843587103,6/16/19,8,
17783919914,13901795249,6/16/19,806,
19679659564,16655577117,6/16/19,411,
14048419252,14440340060,6/16/19,684,
113593962,11464951629,6/16/19,632,
17166679627,16560480842,6/16/19,126,
15294229826,16579463966,6/16/19,324,
13360269431,14409422333,6/16/19,683,
16579463966,17702149395,6/16/19,400,
14440340060,12889906945,6/16/19,294,
18528032782,17031320671,6/16/19,895,
19679659564,17702149395,6/16/19,827,
11974743740,11463975159,6/16/19,630,
12745243051,18024808295,6/16/19,982,
1210520304,17449232834,6/16/19,536,
16579463966,18024808295,6/16/19,39,
12782888455,19823811311,6/16/19,838,
14557713468,11463975159,6/16/19,435,
12385618191,1226004041,6/16/19,740,
13938354457,17884049536,6/16/19,899,
13916523030,13978057568,6/16/19,380,
11661130620,14048419252,6/16/19,334,
15487239334,14945979241,6/16/19,826,
1401743833,11229225450,6/16/19,162,
18632836160,18216878733,6/16/19,357,
13901795249,12782888455,6/16/19,688,
12385618191,18088902520,6/16/19,770,
13978057568,17031320671,6/16/19,59,
15083730614,153396460,6/16/19,658,
18902631231,17166679627,6/16/19,246,
13248959311,14471809824,6/16/19,740,
16560480842,18973500652,6/16/19,938,
16243538367,12556536354,6/16/19,480,
13241620846,19323339036,6/16/19,716,
12198822551,19679659564,6/16/19,372,
11229225450,1210520304,6/16/19,702,
11229225450,14048419252,6/16/19,601,
1210520304,1388584616,6/16/19,556,
14626235993,16579463966,6/17/19,973,
16424681011,17783919914,6/17/19,60,
1390597512,13821418832,6/17/19,416,
16002436260,17031320671,6/17/19,664,
16243538367,16655577117,6/17/19,800,
14334295298,16424380633,6/17/19,87,
14440340060,1226004041,6/17/19,288,
14440340060,12795427119,6/17/19,485,
15906427889,11661130620,6/17/19,426,
13821418832,15294229826,6/17/19,855,
18814457823,13360269431,6/17/19,429,
18626211871,17031320671,6/17/19,805,
12782888455,12198822551,6/17/19,9,
13901795249,11970815182,6/17/19,165,
1390597512,16974347074,6/17/19,928,
15487239334,16002436260,6/17/19,395,
1444224857,16357480783,6/17/19,986,
11463975159,16357480783,6/17/19,445,
18071067364,16555935030,6/17/19,625,
13821418832,19563694378,6/17/19,828,
18632836160,14945979241,6/17/19,495,
1210520304,1444224857,6/17/19,648,
17449232834,19698985809,6/17/19,721,
18071067364,12795427119,6/17/19,481,
13901795249,15487239334,6/17/19,191,
113593962,18088902520,6/17/19,98,
12782888455,17798839908,6/17/19,521,
16560480842,18973500652,6/17/19,499,
11661130620,19563694378,6/17/19,353,
1390597512,16002436260,6/17/19,46,
11598161805,16207031666,6/17/19,642,
18024808295,12556536354,6/17/19,536,
12745243051,16424380633,6/17/19,93,
16002436260,17429306207,6/17/19,440,
1390597512,16579463966,6/17/19,424,
11661130620,12795427119,6/17/19,43,
15487239334,16829934799,6/17/19,429,
15083730614,14931193,6/17/19,581,
14945979241,16424681011,6/17/19,500,
16829934799,14334295298,6/17/19,83,
14409422333,1720118861,6/17/19,0,
16655577117,16207031666,6/17/19,533,
16243538367,11464951629,6/17/19,482,
11463975159,16243538367,6/17/19,351,
12889906945,14626235993,6/17/19,8,
16579463966,15083730614,6/17/19,886,
12385618191,1720118861,6/17/19,360,
17166679627,1390597512,6/17/19,544,
13248959311,1226004041,6/17/19,115,
1388584616,14048419252,6/17/19,314,
16207031666,11970815182,6/17/19,988,
1401743833,12889906945,6/17/19,489,
18902631231,17449232834,6/17/19,514,
14557713468,11463975159,6/17/19,308,
18902631231,13248959311,6/17/19,513,
16207031666,18973500652,6/17/19,853,
16560480842,19698985809,6/17/19,699,
16560480842,16579463966,6/17/19,718,
11598161805,11586159664,6/17/19,712,
18216878733,1401743833,6/17/19,859,
19679659564,12198822551,6/17/19,224,
16002436260,11463975159,6/17/19,457,
15476254104,18632836160,6/17/19,450,
18632836160,19823811311,6/17/19,85,
11463975159,13978057568,6/17/19,722,
1388584616,11598161805,6/17/19,525,
19679659564,18973500652,6/17/19,813,
160828535,11586159664,6/17/19,269,
17783919914,18357939877,6/17/19,227,
18632836160,17369785197,6/17/19,815,
11974743740,12556536354,6/17/19,554,
16579463966,113593962,6/17/19,778,
13229502458,19741011955,6/17/19,325,
16243538367,11463975159,6/17/19,453,
15476254104,18632836160,6/17/19,910,
160828535,153396460,6/17/19,37,
12745243051,16483423580,6/17/19,887,
17783919914,13229502458,6/17/19,978,
15001308053,19323339036,6/17/19,264,
16560480842,17031320671,6/17/19,185,
13821418832,11463975159,6/17/19,94,
1401743833,15083730614,6/17/19,167,
1388584616,14440340060,6/17/19,1,
16560480842,17369785197,6/17/19,343,
18626211871,16560480842,6/17/19,108,
1390597512,11464951629,6/17/19,503,
15731138593,12795427119,6/17/19,212,
13821418832,13901795249,6/17/19,573,
160828535,1226004041,6/17/19,406,
13901795249,18902631231,6/17/19,628,
15294229826,16655577117,6/17/19,168,
15906427889,19820977271,6/17/19,886,
11636078495,11843587103,6/17/19,1,
16560480842,19823811311,6/17/19,324,
13901795249,18632836160,6/17/19,910,
19820977271,18902631231,6/17/19,590,
16002436260,19698985809,6/17/19,13,
17166679627,13229502458,6/17/19,387,
16002436260,14557713468,6/17/19,875,
11974743740,1720118861,6/17/19,118,
16579463966,12385618191,6/17/19,989,
160828535,11229225450,6/17/19,572,
11974743740,18814457823,6/17/19,408,
15906427889,15536669286,6/17/19,57,
11661130620,16207031666,6/17/19,69,
12782888455,16483423580,6/17/19,599,
160828535,15487239334,6/17/19,398,
15294229826,12198822551,6/17/19,860,
11463975159,17369785197,6/17/19,608,
15476254104,19563694378,6/17/19,17,
15001308053,15487239334,6/17/19,151,
13821418832,15001308053,6/17/19,641,
18902631231,16555935030,6/17/19,852,
160828535,16424681011,6/17/19,730,
16243538367,16002436260,6/17/19,895,
1444224857,14945979241,6/17/19,23,
13821418832,19820977271,6/17/19,41,
16560480842,11843587103,6/17/19,308,
15536669286,14931193,6/17/19,300,
18814457823,12745243051,6/17/19,674,
13241620846,16555935030,6/17/19,119,
16560480842,17783919914,6/17/19,436,
16424681011,13938354457,6/17/19,54,
160828535,16579463966,6/17/19,875,
17166679627,13916523030,6/17/19,535,
15731138593,15536669286,6/17/19,452,
153396460,13241620846,6/17/19,599,
13248959311,15476254104,6/17/19,480,
12745243051,16357480783,6/17/19,99,
14557713468,13938354457,6/17/19,207,
12745243051,1444224857,6/17/19,200,
17166679627,16357480783,6/18/19,937,
11598161805,16974347074,6/18/19,384,
1444224857,16424681011,6/18/19,330,
16974347074,18632836160,6/18/19,787,
13229502458,12889906945,6/18/19,662,
11636078495,15001308053,6/18/19,478,
17798839908,17783919914,6/18/19,872,
11974743740,1210520304,6/18/19,311,
19679659564,15536669286,6/18/19,629,
14440340060,18626211871,6/18/19,316,
1444224857,14931193,6/18/19,11,
18632836160,19679659564,6/18/19,938,
13821418832,12795427119,6/18/19,317,
16579463966,14353495506,6/18/19,402,
15476254104,13938354457,6/18/19,850,
11469976405,18071067364,6/18/19,363,
11598161805,18632836160,6/18/19,687,
11661130620,11598161805,6/18/19,336,
16560480842,16357480783,6/18/19,37,
14353495506,14557713468,6/18/19,969,
14409422333,14440340060,6/18/19,8,
14048419252,16357480783,6/18/19,474,
14048419252,13978057568,6/18/19,539,
18902631231,17449232834,6/18/19,716,
